year,month,day,hour,minute,second,xlsdatenum
1990,2,1,5,0,0,32905.20833
1990,2,1,6,0,0,32905.25
1990,2,1,7,0,0,32905.29167
1990,2,1,8,0,0,32905.33333
1990,2,1,9,0,0,32905.375
1990,2,1,10,0,0,32905.41667
1990,2,1,11,0,0,32905.45833
1990,2,1,12,0,0,32905.5
1990,2,1,13,0,0,32905.54167
1990,2,1,14,0,0,32905.58333
1990,2,1,15,0,0,32905.625
1990,2,1,16,0,0,32905.66667
1990,2,1,17,0,0,32905.70833
1990,2,1,18,0,0,32905.75
1990,2,1,19,0,0,32905.79167
1990,2,1,20,0,0,32905.83333
1990,2,1,21,0,0,32905.875
1990,2,1,22,0,0,32905.91667
1990,2,1,23,0,0,32905.95833
1990,2,2,0,0,0,32906
1990,2,2,1,0,0,32906.04167
1990,2,2,2,0,0,32906.08333
1990,2,2,3,0,0,32906.125
1990,2,2,4,0,0,32906.16667
1990,2,2,5,0,0,32906.20833
1990,2,2,6,0,0,32906.25
1990,2,2,7,0,0,32906.29167
1990,2,2,8,0,0,32906.33333
1990,2,2,9,0,0,32906.375
1990,2,2,10,0,0,32906.41667
1990,2,2,11,0,0,32906.45833
1990,2,2,12,0,0,32906.5
1990,2,2,13,0,0,32906.54167
1990,2,2,14,0,0,32906.58333
1990,2,2,15,0,0,32906.625
1990,2,2,16,0,0,32906.66667
1990,2,2,17,0,0,32906.70833
1990,2,2,18,0,0,32906.75
1990,2,2,19,0,0,32906.79167
1990,2,2,20,0,0,32906.83333
1990,2,2,21,0,0,32906.875
1990,2,2,22,0,0,32906.91667
1990,2,2,23,0,0,32906.95833
1990,2,3,0,0,0,32907
1990,2,3,1,0,0,32907.04167
1990,2,3,2,0,0,32907.08333
1990,2,3,3,0,0,32907.125
1990,2,3,4,0,0,32907.16667
1990,2,3,5,0,0,32907.20833
1990,2,3,6,0,0,32907.25
1990,2,3,7,0,0,32907.29167
1990,2,3,8,0,0,32907.33333
1990,2,3,9,0,0,32907.375
1990,2,3,10,0,0,32907.41667
1990,2,3,11,0,0,32907.45833
1990,2,3,12,0,0,32907.5
1990,2,3,13,0,0,32907.54167
1990,2,3,14,0,0,32907.58333
1990,2,3,15,0,0,32907.625
1990,2,3,16,0,0,32907.66667
1990,2,3,17,0,0,32907.70833
1990,2,3,18,0,0,32907.75
1990,2,3,19,0,0,32907.79167
1990,2,3,20,0,0,32907.83333
1990,2,3,21,0,0,32907.875
1990,2,3,22,0,0,32907.91667
1990,2,3,23,0,0,32907.95833
1990,2,4,0,0,0,32908
1990,2,4,1,0,0,32908.04167
1990,2,4,2,0,0,32908.08333
1990,2,4,3,0,0,32908.125
1990,2,4,4,0,0,32908.16667
1990,2,4,5,0,0,32908.20833
1990,2,4,6,0,0,32908.25
1990,2,4,7,0,0,32908.29167
1990,2,4,8,0,0,32908.33333
1990,2,4,9,0,0,32908.375
1990,2,4,10,0,0,32908.41667
1990,2,4,11,0,0,32908.45833
1990,2,4,12,0,0,32908.5
1990,2,4,13,0,0,32908.54167
1990,2,4,14,0,0,32908.58333
1990,2,4,15,0,0,32908.625
1990,2,4,16,0,0,32908.66667
1990,2,4,17,0,0,32908.70833
1990,2,4,18,0,0,32908.75
1990,2,4,19,0,0,32908.79167
1990,2,4,20,0,0,32908.83333
1990,2,4,21,0,0,32908.875
1990,2,4,22,0,0,32908.91667
1990,2,4,23,0,0,32908.95833
1990,2,5,0,0,0,32909
1990,2,5,1,0,0,32909.04167
1990,2,5,2,0,0,32909.08333
1990,2,5,3,0,0,32909.125
1990,2,5,4,0,0,32909.16667
1990,2,5,5,0,0,32909.20833
1990,2,5,6,0,0,32909.25
1990,2,5,7,0,0,32909.29167
1990,2,5,8,0,0,32909.33333
1990,2,5,9,0,0,32909.375
1990,2,5,10,0,0,32909.41667
1990,2,5,11,0,0,32909.45833
1990,2,5,12,0,0,32909.5
1990,2,5,13,0,0,32909.54167
1990,2,5,14,0,0,32909.58333
1990,2,5,15,0,0,32909.625
1990,2,5,16,0,0,32909.66667
1990,2,5,17,0,0,32909.70833
1990,2,5,18,0,0,32909.75
1990,2,5,19,0,0,32909.79167
1990,2,5,20,0,0,32909.83333
1990,2,5,21,0,0,32909.875
1990,2,5,22,0,0,32909.91667
1990,2,5,23,0,0,32909.95833
1990,2,6,0,0,0,32910
1990,2,6,1,0,0,32910.04167
1990,2,6,2,0,0,32910.08333
1990,2,6,3,0,0,32910.125
1990,2,6,4,0,0,32910.16667
1990,2,6,5,0,0,32910.20833
1990,2,6,6,0,0,32910.25
1990,2,6,7,0,0,32910.29167
1990,2,6,8,0,0,32910.33333
1990,2,6,9,0,0,32910.375
1990,2,6,10,0,0,32910.41667
1990,2,6,11,0,0,32910.45833
1990,2,6,12,0,0,32910.5
1990,2,6,13,0,0,32910.54167
1990,2,6,14,0,0,32910.58333
1990,2,6,15,0,0,32910.625
1990,2,6,16,0,0,32910.66667
1990,2,6,17,0,0,32910.70833
1990,2,6,18,0,0,32910.75
1990,2,6,19,0,0,32910.79167
1990,2,6,20,0,0,32910.83333
1990,2,6,21,0,0,32910.875
1990,2,6,22,0,0,32910.91667
1990,2,6,23,0,0,32910.95833
1990,2,7,0,0,0,32911
1990,2,7,1,0,0,32911.04167
1990,2,7,2,0,0,32911.08333
1990,2,7,3,0,0,32911.125
1990,2,7,4,0,0,32911.16667
1990,2,7,5,0,0,32911.20833
1990,2,7,6,0,0,32911.25
1990,2,7,7,0,0,32911.29167
1990,2,7,8,0,0,32911.33333
1990,2,7,9,0,0,32911.375
1990,2,7,10,0,0,32911.41667
1990,2,7,11,0,0,32911.45833
1990,2,7,12,0,0,32911.5
1990,2,7,13,0,0,32911.54167
1990,2,7,14,0,0,32911.58333
1990,2,7,15,0,0,32911.625
1990,2,7,16,0,0,32911.66667
1990,2,7,17,0,0,32911.70833
1990,2,7,18,0,0,32911.75
1990,2,7,19,0,0,32911.79167
1990,2,7,20,0,0,32911.83333
1990,2,7,21,0,0,32911.875
1990,2,7,22,0,0,32911.91667
1990,2,7,23,0,0,32911.95833
1990,2,8,0,0,0,32912
1990,2,8,1,0,0,32912.04167
1990,2,8,2,0,0,32912.08333
1990,2,8,3,0,0,32912.125
1990,2,8,4,0,0,32912.16667
1990,2,8,5,0,0,32912.20833
1990,2,8,6,0,0,32912.25
1990,2,8,7,0,0,32912.29167
1990,2,8,8,0,0,32912.33333
1990,2,8,9,0,0,32912.375
1990,2,8,10,0,0,32912.41667
1990,2,8,11,0,0,32912.45833
1990,2,8,12,0,0,32912.5
1990,2,8,13,0,0,32912.54167
1990,2,8,14,0,0,32912.58333
1990,2,8,15,0,0,32912.625
1990,2,8,16,0,0,32912.66667
1990,2,8,17,0,0,32912.70833
1990,2,8,18,0,0,32912.75
1990,2,8,19,0,0,32912.79167
1990,2,8,20,0,0,32912.83333
1990,2,8,21,0,0,32912.875
1990,2,8,22,0,0,32912.91667
1990,2,8,23,0,0,32912.95833
1990,2,9,0,0,0,32913
1990,2,9,1,0,0,32913.04167
1990,2,9,2,0,0,32913.08333
1990,2,9,3,0,0,32913.125
1990,2,9,4,0,0,32913.16667
1990,2,9,5,0,0,32913.20833
1990,2,9,6,0,0,32913.25
1990,2,9,7,0,0,32913.29167
1990,2,9,8,0,0,32913.33333
1990,2,9,9,0,0,32913.375
1990,2,9,10,0,0,32913.41667
1990,2,9,11,0,0,32913.45833
1990,2,9,12,0,0,32913.5
1990,2,9,13,0,0,32913.54167
1990,2,9,14,0,0,32913.58333
1990,2,9,15,0,0,32913.625
1990,2,9,16,0,0,32913.66667
1990,2,9,17,0,0,32913.70833
1990,2,9,18,0,0,32913.75
1990,2,9,19,0,0,32913.79167
1990,2,9,20,0,0,32913.83333
1990,2,9,21,0,0,32913.875
1990,2,9,22,0,0,32913.91667
1990,2,9,23,0,0,32913.95833
1990,2,10,0,0,0,32914
1990,2,10,1,0,0,32914.04167
1990,2,10,2,0,0,32914.08333
1990,2,10,3,0,0,32914.125
1990,2,10,4,0,0,32914.16667
1990,2,10,5,0,0,32914.20833
1990,2,10,6,0,0,32914.25
1990,2,10,7,0,0,32914.29167
1990,2,10,8,0,0,32914.33333
1990,2,10,9,0,0,32914.375
1990,2,10,10,0,0,32914.41667
1990,2,10,11,0,0,32914.45833
1990,2,10,12,0,0,32914.5
1990,2,10,13,0,0,32914.54167
1990,2,10,14,0,0,32914.58333
1990,2,10,15,0,0,32914.625
1990,2,10,16,0,0,32914.66667
1990,2,10,17,0,0,32914.70833
1990,2,10,18,0,0,32914.75
1990,2,10,19,0,0,32914.79167
1990,2,10,20,0,0,32914.83333
1990,2,10,21,0,0,32914.875
1990,2,10,22,0,0,32914.91667
1990,2,10,23,0,0,32914.95833
1990,2,11,0,0,0,32915
1990,2,11,1,0,0,32915.04167
1990,2,11,2,0,0,32915.08333
1990,2,11,3,0,0,32915.125
1990,2,11,4,0,0,32915.16667
1990,2,11,5,0,0,32915.20833
1990,2,11,6,0,0,32915.25
1990,2,11,7,0,0,32915.29167
1990,2,11,8,0,0,32915.33333
1990,2,11,9,0,0,32915.375
1990,2,11,10,0,0,32915.41667
1990,2,11,11,0,0,32915.45833
1990,2,11,12,0,0,32915.5
1990,2,11,13,0,0,32915.54167
1990,2,11,14,0,0,32915.58333
1990,2,11,15,0,0,32915.625
1990,2,11,16,0,0,32915.66667
1990,2,11,17,0,0,32915.70833
1990,2,11,18,0,0,32915.75
1990,2,11,19,0,0,32915.79167
1990,2,11,20,0,0,32915.83333
1990,2,11,21,0,0,32915.875
1990,2,11,22,0,0,32915.91667
1990,2,11,23,0,0,32915.95833
1990,2,12,0,0,0,32916
1990,2,12,1,0,0,32916.04167
1990,2,12,2,0,0,32916.08333
1990,2,12,3,0,0,32916.125
1990,2,12,4,0,0,32916.16667
1990,2,12,5,0,0,32916.20833
1990,2,12,6,0,0,32916.25
1990,2,12,7,0,0,32916.29167
1990,2,12,8,0,0,32916.33333
1990,2,12,9,0,0,32916.375
1990,2,12,10,0,0,32916.41667
1990,2,12,11,0,0,32916.45833
1990,2,12,12,0,0,32916.5
1990,2,12,13,0,0,32916.54167
1990,2,12,14,0,0,32916.58333
1990,2,12,15,0,0,32916.625
1990,2,12,16,0,0,32916.66667
1990,2,12,17,0,0,32916.70833
1990,2,12,18,0,0,32916.75
1990,2,12,19,0,0,32916.79167
1990,2,12,20,0,0,32916.83333
1990,2,12,21,0,0,32916.875
1990,2,12,22,0,0,32916.91667
1990,2,12,23,0,0,32916.95833
1990,2,13,0,0,0,32917
1990,2,13,1,0,0,32917.04167
1990,2,13,2,0,0,32917.08333
1990,2,13,3,0,0,32917.125
1990,2,13,4,0,0,32917.16667
1990,2,13,5,0,0,32917.20833
1990,2,13,6,0,0,32917.25
1990,2,13,7,0,0,32917.29167
1990,2,13,8,0,0,32917.33333
1990,2,13,9,0,0,32917.375
1990,2,13,10,0,0,32917.41667
1990,2,13,11,0,0,32917.45833
1990,2,13,12,0,0,32917.5
1990,2,13,13,0,0,32917.54167
1990,2,13,14,0,0,32917.58333
1990,2,13,15,0,0,32917.625
1990,2,13,16,0,0,32917.66667
1990,2,13,17,0,0,32917.70833
1990,2,13,18,0,0,32917.75
1990,2,13,19,0,0,32917.79167
1990,2,13,20,0,0,32917.83333
1990,2,13,21,0,0,32917.875
1990,2,13,22,0,0,32917.91667
1990,2,13,23,0,0,32917.95833
1990,2,14,0,0,0,32918
1990,2,14,1,0,0,32918.04167
1990,2,14,2,0,0,32918.08333
1990,2,14,3,0,0,32918.125
1990,2,14,4,0,0,32918.16667
1990,2,14,5,0,0,32918.20833
1990,2,14,6,0,0,32918.25
1990,2,14,7,0,0,32918.29167
1990,2,14,8,0,0,32918.33333
1990,2,14,9,0,0,32918.375
1990,2,14,10,0,0,32918.41667
1990,2,14,11,0,0,32918.45833
1990,2,14,12,0,0,32918.5
1990,2,14,13,0,0,32918.54167
1990,2,14,14,0,0,32918.58333
1990,2,14,15,0,0,32918.625
1990,2,14,16,0,0,32918.66667
1990,2,14,17,0,0,32918.70833
1990,2,14,18,0,0,32918.75
1990,2,14,19,0,0,32918.79167
1990,2,14,20,0,0,32918.83333
1990,2,14,21,0,0,32918.875
1990,2,14,22,0,0,32918.91667
1990,2,14,23,0,0,32918.95833
1990,2,15,0,0,0,32919
1990,2,15,1,0,0,32919.04167
1990,2,15,2,0,0,32919.08333
1990,2,15,3,0,0,32919.125
1990,2,15,4,0,0,32919.16667
1990,2,15,5,0,0,32919.20833
1990,2,15,6,0,0,32919.25
1990,2,15,7,0,0,32919.29167
1990,2,15,8,0,0,32919.33333
1990,2,15,9,0,0,32919.375
1990,2,15,10,0,0,32919.41667
1990,2,15,11,0,0,32919.45833
1990,2,15,12,0,0,32919.5
1990,2,15,13,0,0,32919.54167
1990,2,15,14,0,0,32919.58333
1990,2,15,15,0,0,32919.625
1990,2,15,16,0,0,32919.66667
1990,2,15,17,0,0,32919.70833
1990,2,15,18,0,0,32919.75
1990,2,15,19,0,0,32919.79167
1990,2,15,20,0,0,32919.83333
1990,2,15,21,0,0,32919.875
1990,2,15,22,0,0,32919.91667
1990,2,15,23,0,0,32919.95833
1990,2,16,0,0,0,32920
1990,2,16,1,0,0,32920.04167
1990,2,16,2,0,0,32920.08333
1990,2,16,3,0,0,32920.125
1990,2,16,4,0,0,32920.16667
1990,2,16,5,0,0,32920.20833
1990,2,16,6,0,0,32920.25
1990,2,16,7,0,0,32920.29167
1990,2,16,8,0,0,32920.33333
1990,2,16,9,0,0,32920.375
1990,2,16,10,0,0,32920.41667
1990,2,16,11,0,0,32920.45833
1990,2,16,12,0,0,32920.5
1990,2,16,13,0,0,32920.54167
1990,2,16,14,0,0,32920.58333
1990,2,16,15,0,0,32920.625
1990,2,16,16,0,0,32920.66667
1990,2,16,17,0,0,32920.70833
1990,2,16,18,0,0,32920.75
1990,2,16,19,0,0,32920.79167
1990,2,16,20,0,0,32920.83333
1990,2,16,21,0,0,32920.875
1990,2,16,22,0,0,32920.91667
1990,2,16,23,0,0,32920.95833
1990,2,17,0,0,0,32921
1990,2,17,1,0,0,32921.04167
1990,2,17,2,0,0,32921.08333
1990,2,17,3,0,0,32921.125
1990,2,17,4,0,0,32921.16667
1990,2,17,5,0,0,32921.20833
1990,2,17,6,0,0,32921.25
1990,2,17,7,0,0,32921.29167
1990,2,17,8,0,0,32921.33333
1990,2,17,9,0,0,32921.375
1990,2,17,10,0,0,32921.41667
1990,2,17,11,0,0,32921.45833
1990,2,17,12,0,0,32921.5
1990,2,17,13,0,0,32921.54167
1990,2,17,14,0,0,32921.58333
1990,2,17,15,0,0,32921.625
1990,2,17,16,0,0,32921.66667
1990,2,17,17,0,0,32921.70833
1990,2,17,18,0,0,32921.75
1990,2,17,19,0,0,32921.79167
1990,2,17,20,0,0,32921.83333
1990,2,17,21,0,0,32921.875
1990,2,17,22,0,0,32921.91667
1990,2,17,23,0,0,32921.95833
1990,2,18,0,0,0,32922
1990,2,18,1,0,0,32922.04167
1990,2,18,2,0,0,32922.08333
1990,2,18,3,0,0,32922.125
1990,2,18,4,0,0,32922.16667
1990,2,18,5,0,0,32922.20833
1990,2,18,6,0,0,32922.25
1990,2,18,7,0,0,32922.29167
1990,2,18,8,0,0,32922.33333
1990,2,18,9,0,0,32922.375
1990,2,18,10,0,0,32922.41667
1990,2,18,11,0,0,32922.45833
1990,2,18,12,0,0,32922.5
1990,2,18,13,0,0,32922.54167
1990,2,18,14,0,0,32922.58333
1990,2,18,15,0,0,32922.625
1990,2,18,16,0,0,32922.66667
1990,2,18,17,0,0,32922.70833
1990,2,18,18,0,0,32922.75
1990,2,18,19,0,0,32922.79167
1990,2,18,20,0,0,32922.83333
1990,2,18,21,0,0,32922.875
1990,2,18,22,0,0,32922.91667
1990,2,18,23,0,0,32922.95833
1990,2,19,0,0,0,32923
1990,2,19,1,0,0,32923.04167
1990,2,19,2,0,0,32923.08333
1990,2,19,3,0,0,32923.125
1990,2,19,4,0,0,32923.16667
1990,2,19,5,0,0,32923.20833
1990,2,19,6,0,0,32923.25
1990,2,19,7,0,0,32923.29167
1990,2,19,8,0,0,32923.33333
1990,2,19,9,0,0,32923.375
1990,2,19,10,0,0,32923.41667
1990,2,19,11,0,0,32923.45833
1990,2,19,12,0,0,32923.5
1990,2,19,13,0,0,32923.54167
1990,2,19,14,0,0,32923.58333
1990,2,19,15,0,0,32923.625
1990,2,19,16,0,0,32923.66667
1990,2,19,17,0,0,32923.70833
1990,2,19,18,0,0,32923.75
1990,2,19,19,0,0,32923.79167
1990,2,19,20,0,0,32923.83333
1990,2,19,21,0,0,32923.875
1990,2,19,22,0,0,32923.91667
1990,2,19,23,0,0,32923.95833
1990,2,20,0,0,0,32924
1990,2,20,1,0,0,32924.04167
1990,2,20,2,0,0,32924.08333
1990,2,20,3,0,0,32924.125
1990,2,20,4,0,0,32924.16667
1990,2,20,5,0,0,32924.20833
1990,2,20,6,0,0,32924.25
1990,2,20,7,0,0,32924.29167
1990,2,20,8,0,0,32924.33333
1990,2,20,9,0,0,32924.375
1990,2,20,10,0,0,32924.41667
1990,2,20,11,0,0,32924.45833
1990,2,20,12,0,0,32924.5
1990,2,20,13,0,0,32924.54167
1990,2,20,14,0,0,32924.58333
1990,2,20,15,0,0,32924.625
1990,2,20,16,0,0,32924.66667
1990,2,20,17,0,0,32924.70833
1990,2,20,18,0,0,32924.75
1990,2,20,19,0,0,32924.79167
1990,2,20,20,0,0,32924.83333
1990,2,20,21,0,0,32924.875
1990,2,20,22,0,0,32924.91667
1990,2,20,23,0,0,32924.95833
1990,2,21,0,0,0,32925
1990,2,21,1,0,0,32925.04167
1990,2,21,2,0,0,32925.08333
1990,2,21,3,0,0,32925.125
1990,2,21,4,0,0,32925.16667
1990,2,21,5,0,0,32925.20833
1990,2,21,6,0,0,32925.25
1990,2,21,7,0,0,32925.29167
1990,2,21,8,0,0,32925.33333
1990,2,21,9,0,0,32925.375
1990,2,21,10,0,0,32925.41667
1990,2,21,11,0,0,32925.45833
1990,2,21,12,0,0,32925.5
1990,2,21,13,0,0,32925.54167
1990,2,21,14,0,0,32925.58333
1990,2,21,15,0,0,32925.625
1990,2,21,16,0,0,32925.66667
1990,2,21,17,0,0,32925.70833
1990,2,21,18,0,0,32925.75
1990,2,21,19,0,0,32925.79167
1990,2,21,20,0,0,32925.83333
1990,2,21,21,0,0,32925.875
1990,2,21,22,0,0,32925.91667
1990,2,21,23,0,0,32925.95833
1990,2,22,0,0,0,32926
1990,2,22,1,0,0,32926.04167
1990,2,22,2,0,0,32926.08333
1990,2,22,3,0,0,32926.125
1990,2,22,4,0,0,32926.16667
1990,2,22,5,0,0,32926.20833
1990,2,22,6,0,0,32926.25
1990,2,22,7,0,0,32926.29167
1990,2,22,8,0,0,32926.33333
1990,2,22,9,0,0,32926.375
1990,2,22,10,0,0,32926.41667
1990,2,22,11,0,0,32926.45833
1990,2,22,12,0,0,32926.5
1990,2,22,13,0,0,32926.54167
1990,2,22,14,0,0,32926.58333
1990,2,22,15,0,0,32926.625
1990,2,22,16,0,0,32926.66667
1990,2,22,17,0,0,32926.70833
1990,2,22,18,0,0,32926.75
1990,2,22,19,0,0,32926.79167
1990,2,22,20,0,0,32926.83333
1990,2,22,21,0,0,32926.875
1990,2,22,22,0,0,32926.91667
1990,2,22,23,0,0,32926.95833
1990,2,23,0,0,0,32927
1990,2,23,1,0,0,32927.04167
1990,2,23,2,0,0,32927.08333
1990,2,23,3,0,0,32927.125
1990,2,23,4,0,0,32927.16667
1990,2,23,5,0,0,32927.20833
1990,2,23,6,0,0,32927.25
1990,2,23,7,0,0,32927.29167
1990,2,23,8,0,0,32927.33333
1990,2,23,9,0,0,32927.375
1990,2,23,10,0,0,32927.41667
1990,2,23,11,0,0,32927.45833
1990,2,23,12,0,0,32927.5
1990,2,23,13,0,0,32927.54167
1990,2,23,14,0,0,32927.58333
1990,2,23,15,0,0,32927.625
1990,2,23,16,0,0,32927.66667
1990,2,23,17,0,0,32927.70833
1990,2,23,18,0,0,32927.75
1990,2,23,19,0,0,32927.79167
1990,2,23,20,0,0,32927.83333
1990,2,23,21,0,0,32927.875
1990,2,23,22,0,0,32927.91667
1990,2,23,23,0,0,32927.95833
1990,2,24,0,0,0,32928
1990,2,24,1,0,0,32928.04167
1990,2,24,2,0,0,32928.08333
1990,2,24,3,0,0,32928.125
1990,2,24,4,0,0,32928.16667
1990,2,24,5,0,0,32928.20833
1990,2,24,6,0,0,32928.25
1990,2,24,7,0,0,32928.29167
1990,2,24,8,0,0,32928.33333
1990,2,24,9,0,0,32928.375
1990,2,24,10,0,0,32928.41667
1990,2,24,11,0,0,32928.45833
1990,2,24,12,0,0,32928.5
1990,2,24,13,0,0,32928.54167
1990,2,24,14,0,0,32928.58333
1990,2,24,15,0,0,32928.625
1990,2,24,16,0,0,32928.66667
1990,2,24,17,0,0,32928.70833
1990,2,24,18,0,0,32928.75
1990,2,24,19,0,0,32928.79167
1990,2,24,20,0,0,32928.83333
1990,2,24,21,0,0,32928.875
1990,2,24,22,0,0,32928.91667
1990,2,24,23,0,0,32928.95833
1990,2,25,0,0,0,32929
1990,2,25,1,0,0,32929.04167
1990,2,25,2,0,0,32929.08333
1990,2,25,3,0,0,32929.125
1990,2,25,4,0,0,32929.16667
1990,2,25,5,0,0,32929.20833
1990,2,25,6,0,0,32929.25
1990,2,25,7,0,0,32929.29167
1990,2,25,8,0,0,32929.33333
1990,2,25,9,0,0,32929.375
1990,2,25,10,0,0,32929.41667
1990,2,25,11,0,0,32929.45833
1990,2,25,12,0,0,32929.5
1990,2,25,13,0,0,32929.54167
1990,2,25,14,0,0,32929.58333
1990,2,25,15,0,0,32929.625
1990,2,25,16,0,0,32929.66667
1990,2,25,17,0,0,32929.70833
1990,2,25,18,0,0,32929.75
1990,2,25,19,0,0,32929.79167
1990,2,25,20,0,0,32929.83333
1990,2,25,21,0,0,32929.875
1990,2,25,22,0,0,32929.91667
1990,2,25,23,0,0,32929.95833
1990,2,26,0,0,0,32930
1990,2,26,1,0,0,32930.04167
1990,2,26,2,0,0,32930.08333
1990,2,26,3,0,0,32930.125
1990,2,26,4,0,0,32930.16667
1990,2,26,5,0,0,32930.20833
1990,2,26,6,0,0,32930.25
1990,2,26,7,0,0,32930.29167
1990,2,26,8,0,0,32930.33333
1990,2,26,9,0,0,32930.375
1990,2,26,10,0,0,32930.41667
1990,2,26,11,0,0,32930.45833
1990,2,26,12,0,0,32930.5
1990,2,26,13,0,0,32930.54167
1990,2,26,14,0,0,32930.58333
1990,2,26,15,0,0,32930.625
1990,2,26,16,0,0,32930.66667
1990,2,26,17,0,0,32930.70833
1990,2,26,18,0,0,32930.75
1990,2,26,19,0,0,32930.79167
1990,2,26,20,0,0,32930.83333
1990,2,26,21,0,0,32930.875
1990,2,26,22,0,0,32930.91667
1990,2,26,23,0,0,32930.95833
1990,2,27,0,0,0,32931
1990,2,27,1,0,0,32931.04167
1990,2,27,2,0,0,32931.08333
1990,2,27,3,0,0,32931.125
1990,2,27,4,0,0,32931.16667
1990,2,27,5,0,0,32931.20833
1990,2,27,6,0,0,32931.25
1990,2,27,7,0,0,32931.29167
1990,2,27,8,0,0,32931.33333
1990,2,27,9,0,0,32931.375
1990,2,27,10,0,0,32931.41667
1990,2,27,11,0,0,32931.45833
1990,2,27,12,0,0,32931.5
1990,2,27,13,0,0,32931.54167
1990,2,27,14,0,0,32931.58333
1990,2,27,15,0,0,32931.625
1990,2,27,16,0,0,32931.66667
1990,2,27,17,0,0,32931.70833
1990,2,27,18,0,0,32931.75
1990,2,27,19,0,0,32931.79167
1990,2,27,20,0,0,32931.83333
1990,2,27,21,0,0,32931.875
1990,2,27,22,0,0,32931.91667
1990,2,27,23,0,0,32931.95833
1990,2,28,0,0,0,32932
1990,2,28,1,0,0,32932.04167
1990,2,28,2,0,0,32932.08333
1990,2,28,3,0,0,32932.125
1990,2,28,4,0,0,32932.16667
1990,2,28,5,0,0,32932.20833
1990,2,28,6,0,0,32932.25
1990,2,28,7,0,0,32932.29167
1990,2,28,8,0,0,32932.33333
1990,2,28,9,0,0,32932.375
1990,2,28,10,0,0,32932.41667
1990,2,28,11,0,0,32932.45833
1990,2,28,12,0,0,32932.5
1990,2,28,13,0,0,32932.54167
1990,2,28,14,0,0,32932.58333
1990,2,28,15,0,0,32932.625
1990,2,28,16,0,0,32932.66667
1990,2,28,17,0,0,32932.70833
1990,2,28,18,0,0,32932.75
1990,2,28,19,0,0,32932.79167
1990,2,28,20,0,0,32932.83333
1990,2,28,21,0,0,32932.875
1990,2,28,22,0,0,32932.91667
1990,2,28,23,0,0,32932.95833
1990,3,1,0,0,0,32933
1990,3,1,1,0,0,32933.04167
1990,3,1,2,0,0,32933.08333
1990,3,1,3,0,0,32933.125
1990,3,1,4,0,0,32933.16667
1990,3,1,5,0,0,32933.20833
1990,3,1,6,0,0,32933.25
1990,3,1,7,0,0,32933.29167
1990,3,1,8,0,0,32933.33333
1990,3,1,9,0,0,32933.375
1990,3,1,10,0,0,32933.41667
1990,3,1,11,0,0,32933.45833
1990,3,1,12,0,0,32933.5
1990,3,1,13,0,0,32933.54167
1990,3,1,14,0,0,32933.58333
1990,3,1,15,0,0,32933.625
1990,3,1,16,0,0,32933.66667
1990,3,1,17,0,0,32933.70833
1990,3,1,18,0,0,32933.75
1990,3,1,19,0,0,32933.79167
1990,3,1,20,0,0,32933.83333
1990,3,1,21,0,0,32933.875
1990,3,1,22,0,0,32933.91667
1990,3,1,23,0,0,32933.95833
1990,3,2,0,0,0,32934
1990,3,2,1,0,0,32934.04167
1990,3,2,2,0,0,32934.08333
1990,3,2,3,0,0,32934.125
1990,3,2,4,0,0,32934.16667
1990,3,2,5,0,0,32934.20833
1990,3,2,6,0,0,32934.25
1990,3,2,7,0,0,32934.29167
1990,3,2,8,0,0,32934.33333
1990,3,2,9,0,0,32934.375
1990,3,2,10,0,0,32934.41667
1990,3,2,11,0,0,32934.45833
1990,3,2,12,0,0,32934.5
1990,3,2,13,0,0,32934.54167
1990,3,2,14,0,0,32934.58333
1990,3,2,15,0,0,32934.625
1990,3,2,16,0,0,32934.66667
1990,3,2,17,0,0,32934.70833
1990,3,2,18,0,0,32934.75
1990,3,2,19,0,0,32934.79167
1990,3,2,20,0,0,32934.83333
1990,3,2,21,0,0,32934.875
1990,3,2,22,0,0,32934.91667
1990,3,2,23,0,0,32934.95833
1990,3,3,0,0,0,32935
1990,3,3,1,0,0,32935.04167
1990,3,3,2,0,0,32935.08333
1990,3,3,3,0,0,32935.125
1990,3,3,4,0,0,32935.16667
1990,3,3,5,0,0,32935.20833
1990,3,3,6,0,0,32935.25
1990,3,3,7,0,0,32935.29167
1990,3,3,8,0,0,32935.33333
1990,3,3,9,0,0,32935.375
1990,3,3,10,0,0,32935.41667
1990,3,3,11,0,0,32935.45833
1990,3,3,12,0,0,32935.5
1990,3,3,13,0,0,32935.54167
1990,3,3,14,0,0,32935.58333
1990,3,3,15,0,0,32935.625
1990,3,3,16,0,0,32935.66667
1990,3,3,17,0,0,32935.70833
1990,3,3,18,0,0,32935.75
1990,3,3,19,0,0,32935.79167
1990,3,3,20,0,0,32935.83333
1990,3,3,21,0,0,32935.875
1990,3,3,22,0,0,32935.91667
1990,3,3,23,0,0,32935.95833
1990,3,4,0,0,0,32936
1990,3,4,1,0,0,32936.04167
1990,3,4,2,0,0,32936.08333
1990,3,4,3,0,0,32936.125
1990,3,4,4,0,0,32936.16667
1990,3,4,5,0,0,32936.20833
1990,3,4,6,0,0,32936.25
1990,3,4,7,0,0,32936.29167
1990,3,4,8,0,0,32936.33333
1990,3,4,9,0,0,32936.375
1990,3,4,10,0,0,32936.41667
1990,3,4,11,0,0,32936.45833
1990,3,4,12,0,0,32936.5
